Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
finetuned_correct2,(default package),H2ProfileThreadSnapshotQueryDAO,27,0,20,6,183,27,0,0,0.75,0,6
finetuned_correct2,(default package),ReferenceConfig,27,1,15,7,117,21,0,0,0.3333333333333333,0,6
finetuned_correct2,(default package),ServiceConfig,81,0,7,4,193,22,0,0,0.5714285714285714,0,3
finetuned_correct2,(default package),and,55,0,0,0,59,0,0,0,-1.0,0,1
finetuned_correct2,(default package),since,39,0,0,0,41,0,0,0,-1.0,2,1
finetuned_correct2,(default package),ServiceConfig,27,0,6,3,161,29,0,0,0.3333333333333333,0,4
finetuned_correct2,(default package),ClusterStatus,77,0,14,14,147,14,0,0,0.42857142857142855,0,6
finetuned_correct2,(default package),BlackListInfo,3,0,10,10,47,10,0,0,0.2,0,1
finetuned_correct2,(default package),JobManagerLeaderElectionTest,21,1,6,4,87,9,0,0,0.5,0,2
finetuned_correct2,(default package),CFMetaData,96,31,11,10,162,11,0,0,0.2727272727272727,2,6
finetuned_correct2,(default package),Builder,20,0,8,8,56,8,0,0,0.5,0,0
finetuned_correct2,(default package),has,42,0,0,0,42,0,0,0,-1.0,0,6
finetuned_correct2,(default package),is,11,0,0,0,11,0,0,0,-1.0,0,2
finetuned_correct2,(default package),SSTableExport,3,0,6,1,171,26,0,0,1.0,0,1
finetuned_correct2,(default package),StatusTransformer,12,0,18,15,306,64,0,0,0.8888888888888888,0,2
finetuned_correct2,(default package),RemotingCommand,55,4,13,10,222,27,0,0,0.5384615384615384,6,4
finetuned_correct2,(default package),SerializableRemotingCommand,4,0,4,4,31,4,0,0,0.5,0,0
finetuned_correct2,(default package),DefaultMQProducer,10,0,31,31,105,31,0,0,0.1935483870967742,0,2
finetuned_correct2,(default package),AbstractReplicationStrategy,25,5,41,38,222,53,0,0,0.24390243902439024,0,1
finetuned_correct2,(default package),Replica,2,0,3,3,14,3,0,0,0.0,0,1
finetuned_correct2,(default package),EndpointsForRange,1,0,3,3,12,3,0,0,0.0,0,0
finetuned_correct2,(default package),EndpointsForToken,1,0,2,2,9,2,0,0,0.0,0,0
finetuned_correct2,(default package),Conflict,3,3,1,0,7,1,0,0,0.0,0,0
finetuned_correct2,(default package),RangesByEndpoint,3,0,7,7,30,7,0,0,0.0,0,0
finetuned_correct2,(default package),Builder,1,0,3,3,12,3,0,0,0.0,0,0
finetuned_correct2,(default package),RangesAtEndpoint,4,0,6,6,34,8,0,0,0.0,0,0
finetuned_correct2,(default package),Builder,2,0,3,3,20,5,0,0,0.0,0,0
finetuned_correct2,(default package),EndpointsByRange,2,0,5,5,21,5,0,0,0.0,0,1
finetuned_correct2,(default package),Builder,1,0,3,3,12,3,0,0,0.0,0,1
