Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
codellama_correct,(default package),AccessLogValve,setRenamedOnRotate,3,1,1
codellama_correct,(default package),AccessLogValve,setRotatable,3,1,1
codellama_correct,(default package),AccessLogValve,setSuffix,3,1,1
codellama_correct,(default package),AccessLogValve,setWriter,3,1,1
codellama_correct,(default package),AccessLogValve,setFileDateFormatter,3,1,1
codellama_correct,(default package),AccessLogValve,setCurrentLogFile,3,1,1
codellama_correct,(default package),AccessLogValve,doGet,2,1,2
codellama_correct,(default package),AccessLogValve,doPost,2,1,2
codellama_correct,(default package),AccessLogValve,doPut,2,1,2
codellama_correct,(default package),AccessLogValve,doDelete,2,1,2
codellama_correct,(default package),AccessLogValve,doOptions,2,1,2
codellama_correct,(default package),AccessLogValve,doTrace,2,1,2
codellama_correct,(default package),AccessLogValve,doPatch,2,1,2
codellama_correct,(default package),AccessLogValve,doHead,2,1,2
codellama_correct,(default package),AccessLogValve,doOptionsMethod,2,1,2
codellama_correct,(default package),AccessLogValve,doTraceMethod,2,1,2
codellama_correct,(default package),V1_AdminApiTest2,setup,7,1,0
codellama_correct,(default package),V1_AdminApiTest2,cleanup,5,1,0
codellama_correct,(default package),V1_AdminApiTest2,testIncrementPartitionsOfTopic,18,1,0
codellama_correct,(default package),AdminApiSchemaTest,setup,8,1,0
codellama_correct,(default package),AdminApiSchemaTest,cleanup,3,1,0
codellama_correct,(default package),AdminApiSchemaTest,schemas,3,1,0
codellama_correct,(default package),AdminApiSchemaTest,versions,3,1,0
codellama_correct,(default package),AdminApiSchemaTest,testSchemaInfoApi,3,1,1
codellama_correct,(default package),AdminApiSchemaTest,testSchemaInfoWithVersionApi,3,1,1
codellama_correct,(default package),AdminApiSchemaTest,testSchemaInfoApi,0,1,2
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,testAtLeastOneCheckpointRetained,8,2,0
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,testOlderSavepointSubsumed,6,1,0
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,testSubsumeAfterStoppingWithSavepoint,6,1,0
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,testNotSubsumedIfNotNeeded,6,1,0
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,testCheckpointRetention,10,2,3
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,getCheckpoint,3,1,2
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,createStateHandles,7,2,1
codellama_correct,(default package),DefaultCompletedCheckpointStoreTest,createCompletedCheckpointStore,3,1,2
codellama_correct,(default package),CheckpointsCleaner,run,2,1,0
codellama_correct,(default package),TestingStateHandleStore,TestingStateHandleStore,3,1,1
codellama_correct,(default package),TestingStateHandleStore,getAll,3,1,0
codellama_correct,(default package),TestingStateHandleStore,get,3,1,1
codellama_correct,(default package),TestingStateHandleStore,add,3,1,1
codellama_correct,(default package),TestingStateHandleStore,remove,3,1,1
codellama_correct,(default package),TestingRetrievableStateStorageHelper,TestingRetrievableStateStorageHelper,3,1,1
codellama_correct,(default package),TestingRetrievableStateStorageHelper,retrieve,3,1,1
codellama_correct,(default package),TestingStateHandle,TestingStateHandle,3,1,1
codellama_correct,(default package),TestingStateHandle,getState,3,1,0
codellama_correct,(default package),TestingStateHandle,discard,2,1,0
codellama_correct,(default package),MemoryParameterOverridingAppenderatorConfig,MemoryParameterOverridingAppenderatorConfig,4,1,2
codellama_correct,(default package),MemoryParameterOverridingAppenderatorConfig,getMaxBytesInMemory,3,1,0
codellama_correct,(default package),MemoryParameterOverridingAppenderatorConfig,getMaxBytesOnDisk,3,1,0
codellama_correct,(default package),SinkQuerySegmentWalker,SinkQuerySegmentWalker,13,1,11
codellama_correct,(default package),SinkQuerySegmentWalker,getQueryRunnerForIntervals,3,1,2
codellama_correct,(default package),SinkQuerySegmentWalker,getQueryRunnerForSegments,3,1,2
codellama_correct,(default package),SinkQueryRunner,SinkQueryRunner,14,1,12
codellama_correct,(default package),SinkQueryRunner,run,6,2,2
codellama_correct,(default package),TestCluster,TestCluster,7,1,1
codellama_correct,(default package),TestCluster,launch,6,2,0
codellama_correct,(default package),TestCluster,size,3,1,0
codellama_correct,(default package),TestCluster,coordinator,3,1,0
codellama_correct,(default package),TestCluster,get,3,1,1
codellama_correct,(default package),TestCluster,get,3,1,1
codellama_correct,(default package),TestCluster,filters,3,1,0
codellama_correct,(default package),TestCluster,verbs,3,1,1
codellama_correct,(default package),TestCluster,disableAutoCompaction,10,3,1
codellama_correct,(default package),TestCluster,schemaChange,6,1,1
codellama_correct,(default package),TestCluster,SchemaChangeMonitor,11,2,0
codellama_correct,(default package),TestCluster,close,5,2,0
codellama_correct,(default package),TestCluster,waitForAgreement,10,1,0
codellama_correct,(default package),TestCluster,create,2,1,1
codellama_correct,(default package),SchemaChangeMonitor,SchemaChangeMonitor,11,2,0
codellama_correct,(default package),SchemaChangeMonitor,close,5,2,0
codellama_correct,(default package),SchemaChangeMonitor,waitForAgreement,10,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,RMContainerTokenSecretManager,10,2,1
codellama_correct,(default package),RMContainerTokenSecretManager,start,4,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,stop,3,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,rollMasterKey,17,2,0
codellama_correct,(default package),RMContainerTokenSecretManager,getNextKey,14,2,0
codellama_correct,(default package),RMContainerTokenSecretManager,activateNextMasterKey,11,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,run,3,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,run,3,1,0
codellama_correct,(default package),RMContainerTokenSecretManager,createContainerToken,3,1,7
codellama_correct,(default package),RMContainerTokenSecretManager,createContainerToken,2,1,8
codellama_correct,(default package),MasterKeyRoller,run,3,1,0
codellama_correct,(default package),NextKeyActivator,run,3,1,0
codellama_correct,(default package),ResponseAssertionTest,ResponseAssertionTest,2,1,0
codellama_correct,(default package),ResponseAssertionTest,setUp,13,1,0
codellama_correct,(default package),ResponseAssertionTest,testResponseAssertionEquals,15,1,0
