Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
codellama_correct,(default package),LoadDataStore,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),TopicName,0,0,0,0,2,0,0,0,-1.0,1,0
codellama_correct,(default package),TopicDomain,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),NamespaceName,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),ServiceUnitId,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),ServiceUnitState,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerLoadData,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),TopBundlesLoadData,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),SplitCounter,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),UnloadCounter,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),AssignCounter,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),SplitDecision,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),UnloadDecision,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerLookupData,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadManagerScheduler,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadManagerContext,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerSelectionStrategy,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerFilter,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerRegistry,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),ServiceUnitStateChannel,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadDataStoreException,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadDataStoreFactory,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),Metrics,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadManager,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),PulsarServerException,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadBalancerReportUpdateMinIntervalMillis,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),TimeUnit,0,0,0,0,2,0,0,0,-1.0,8,0
codellama_correct,(default package),ScheduledFuture,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),CompletableFuture,0,0,0,0,2,0,0,0,-1.0,2,0
codellama_correct,(default package),Optional,0,0,0,0,2,0,0,0,-1.0,2,0
codellama_correct,(default package),AtomicReference,0,0,0,0,2,0,0,0,-1.0,1,0
codellama_correct,(default package),ConcurrentOpenHashMap,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),SplitMetrics,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),UnloadMetrics,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),BrokerLoadMetrics,0,0,0,0,2,0,0,0,-1.0,0,0
codellama_correct,(default package),LoadDataReporter,0,0,0,0,2,0,0,0,-1.0,0,0
